customer_id,customer_type,account_age_months,credit_score,monthly_income,savings_ratio,avg_balance
2815,Student,134,740,34085.062193697486,0.060327321922048815,300925.82705055823
2816,Frequent Traveler,35,892,228119.15809691366,0.1322450269271336,1292848.7615895432
2817,SME Owner,105,684,495878.14315866615,0.34695008690363965,3850395.441292164
2818,Professional,131,763,281671.1456050741,0.20201805100540499,2763921.2220688593
2819,Professional,21,732,252832.60381316685,0.2027592988654139,1326545.8806898603
2820,Professional,135,874,265867.5095711123,0.39988265287504254,1478786.4556944785
2821,Saver,78,479,119957.9000298704,0.6977565009964934,597450.2467638623
2822,Professional,158,866,213080.29746973066,0.20847295953516645,1616478.61192888
2823,Student,22,677,44434.60105064452,0.06757891529323688,113678.65425756742
2824,Professional,142,801,140047.45487601886,0.2069574849496505,763523.7800929755
2825,Professional,89,497,210073.76558105875,0.2032560483951329,1264927.9945684203
2826,Saver,67,809,159554.00386876374,0.3241962002277658,1129210.1114017777
2827,Frequent Traveler,133,750,317708.3375816623,0.27633579697336613,550200.6807683602
2828,Professional,115,789,181607.11296799098,0.33568858042653393,1013845.9730217948
2829,SME Owner,59,759,272341.6083920561,0.3995624516499312,2566211.900649173
2830,Professional,137,704,225952.7546165342,0.4000152905871178,700250.8376892218
2831,SME Owner,176,802,206610.50070093543,0.24230126072392308,733129.9488926495
2832,High Net Worth,102,865,796472.6030785878,0.7021490762239412,5944759.70009751
2833,Professional,37,485,190857.41473889342,0.26753282284490165,460330.2399433996
2834,Professional,68,840,204084.29301764158,0.3138928768265613,1381136.224560489
2835,Professional,148,730,288148.3657729006,0.2897626074375023,2058037.9677322635
2836,Saver,85,588,180871.71161601297,0.34333582195392176,914558.8911243816
2837,Saver,178,708,185540.90447997698,0.5168155808041608,950765.4773699453
2838,Professional,24,646,240067.57605308015,0.4133916635711561,2127839.1480542314
2839,Frequent Traveler,124,888,366553.565414293,0.1136634740607802,2395679.8152921787
2840,Professional,126,877,277421.63199523103,0.22793172002669554,959577.1042364351
2841,Professional,49,684,238758.23977419137,0.2862855707802583,977480.3713118499
2842,Frequent Traveler,136,749,303657.9967779496,0.12193500352904521,2431900.181675071
2843,Saver,75,778,112853.74563287006,0.4542972595358088,1118558.0895509608
2844,Saver,110,625,136874.15830984685,0.4777409189842492,1135013.309574199
2845,Student,6,524,62740.41674578216,0.02031196501916907,568671.8326589246
2846,Professional,40,826,220529.10630158347,0.2871672279600991,1910592.4718898647
2847,Frequent Traveler,81,708,388175.1543614747,0.10276744323130274,1405589.6066202184
2848,Professional,109,521,248800.4576134993,0.38643818572721644,1444824.782736272
2849,Student,145,805,53594.023815645654,0.03586968617719061,483092.33325268637
2850,Professional,51,760,271900.0539619843,0.25252266337751256,476990.3869338188
2851,High Net Worth,2,522,775421.7630937812,0.44131251950138217,7065907.753400729
2852,Professional,158,549,192047.7686324228,0.281971203437821,583384.0062966031
2853,Professional,160,664,305200.3774049448,0.4653105759181199,587825.8857723918
2854,Saver,50,644,194554.98752954215,0.37033311896409243,1553621.7757058714
2855,Professional,144,492,189099.38792846366,0.20918047563375644,1890185.3039757265
2856,SME Owner,83,577,243639.39605978774,0.10452183866110208,1188638.546771016
2857,Professional,45,635,299520.7701028027,0.284914279358238,1848280.7950798161
2858,Professional,175,890,318243.2200374424,0.26412950138840763,1158546.9073705918
2859,Professional,33,811,209959.48877583095,0.4935134718535294,1581141.3952341496
2860,Professional,128,698,262775.7602645285,0.49495384806814424,1522589.9865886075
2861,Saver,98,465,174655.39352151338,0.3065831653283308,1485263.7490970974
2862,Professional,152,765,181651.86024134088,0.29927285554497207,1500000.3967905734
2863,Saver,35,504,126448.65492474068,0.46478014149631275,683810.3129146182
2864,Student,85,623,40039.03152147103,0.04748468015641568,266134.7597220728
2865,SME Owner,88,521,517811.0335850845,0.11674080365930053,4477623.985021304
2866,Student,101,748,46065.95543624632,0.03917128326580755,142570.90934787085
2867,SME Owner,60,706,348039.74201470695,0.20398403511343077,1978917.4886028634
2868,Frequent Traveler,29,768,381668.45121098537,0.2671786842556091,1445091.609918151
2869,Professional,18,830,202977.55597063934,0.49746802803977885,1668813.3175969431
2870,Professional,48,492,282206.42062214,0.2802821524749664,2770356.3283824255
2871,Saver,11,537,177718.92320693916,0.5844915334793606,1198175.24893482
2872,Saver,131,590,110748.94239682428,0.5338798483769922,839239.051657045
2873,Saver,170,635,144176.1434043377,0.6393587070728877,929715.5119765886
2874,SME Owner,146,899,455276.0181337089,0.15150433097601526,1440103.958097748
2875,Frequent Traveler,16,866,424123.67941924476,0.17645337410185427,2668025.3995114313
2876,SME Owner,41,527,401831.21654234844,0.10489952068457264,3007034.097180953
2877,SME Owner,43,651,415960.564985595,0.1653106123114263,2345574.4079969255
2878,Professional,171,453,276216.68390036694,0.4277127939700274,1834613.7420016653
2879,Student,91,704,48655.57307981294,0.011306610505943173,333251.144690204
2880,Professional,31,610,245974.98643537174,0.20214243317622077,858297.8118979102
2881,Professional,28,560,243610.13664020292,0.4911450600705847,1514295.951004683
2882,Saver,51,590,121459.30877072329,0.5027060587710812,797809.3130606012
2883,Professional,27,838,286107.7648976621,0.4474657780426526,2153853.222011447
2884,Professional,9,713,216269.68336272106,0.38145969064311286,1993421.9490003365
2885,Professional,121,876,194746.06553147818,0.40546052800167914,1374868.0354298907
2886,Saver,124,897,98138.9832243215,0.36235975379468854,361458.912014003
2887,SME Owner,166,816,370135.1462307318,0.29394773700458965,1907332.2947242546
2888,SME Owner,164,777,348901.62013934413,0.20933907070560992,790616.5572608061
2889,Saver,60,800,159359.01027177685,0.47772962738119407,434963.1877742997
2890,Saver,57,698,115277.84971410396,0.5912664161488255,948912.4656482277
2891,Professional,175,790,263431.52887322527,0.40554657631501656,437318.12152953725
2892,High Net Worth,114,779,925750.9474409632,0.6810568580862404,6145573.3696118
2893,Frequent Traveler,68,726,405846.31213730515,0.1449507172004305,4056982.8929848843
2894,High Net Worth,51,760,1099973.133914938,0.4829748379981089,6515239.323044702
2895,Professional,58,512,223803.86741722593,0.21451649991356805,705522.0027672653
2896,Saver,48,793,134336.22056569278,0.5777695119511769,315924.68596163526
2897,SME Owner,59,766,332239.0374254818,0.26149041710227094,1402917.71272288
2898,Professional,76,797,248047.107934257,0.21390151861513126,684226.6745301384
2899,SME Owner,47,480,539745.9498281474,0.32374391688213,5366008.746729949
2900,Professional,143,525,300331.97999307286,0.3533965860131466,1863806.0912142736
2901,Professional,111,750,301756.5723280466,0.45134482652569496,2167922.4297813745
2902,Frequent Traveler,112,601,425330.6256683135,0.2367795197974443,2919073.01056336
2903,Professional,72,512,195246.25201977338,0.4242320760018771,1187485.5192397868
2904,SME Owner,121,878,348919.6664657176,0.1826439179079586,2540482.7316784626
2905,SME Owner,95,477,207950.59286604924,0.3036936201746474,1285410.3442608742
2906,Professional,2,787,261966.13605128526,0.40267416041536597,1347210.3416455996
2907,Saver,79,482,152356.09585542415,0.6320175878752989,645593.7621566583
2908,Professional,40,720,266441.903696318,0.4177287632853187,1552933.82724341
2909,Professional,171,605,186584.35730172927,0.3796449377315726,310052.33741272707
2910,Professional,48,892,268177.2598249716,0.31199668544229797,2525994.9070744845
2911,Professional,57,733,88613.7563808579,0.2825206477692167,386439.11003281944
2912,Professional,12,489,273902.9501086251,0.31353431429772816,1934027.2357743576
2913,Frequent Traveler,68,781,362865.965589827,0.12158852434425936,1769441.3641397997
2914,Saver,179,792,134753.26637198005,0.4640713943802437,1263431.5006396372
2915,Professional,74,863,101640.7424211652,0.20933905255449217,393222.5635110884
2916,High Net Worth,29,793,713951.1253753385,0.5356722432499718,6215411.693803722
2917,Frequent Traveler,92,842,354971.1538363161,0.1731600806389801,1124598.0771083
2918,Saver,29,507,163918.62710650993,0.5777008223751122,1555568.257125622
2919,SME Owner,83,811,510395.112595825,0.23199904667667207,4371445.625752426
2920,Professional,115,462,214120.197733108,0.43330382333453066,1256751.4813200755
2921,Professional,107,875,214861.85388525037,0.31113270908022894,1428862.7427965156
2922,Frequent Traveler,141,533,430277.84429803886,0.19675923768012887,2647790.1655496056
2923,Saver,98,724,164839.22431217335,0.568865623048568,1281924.3691436227
2924,Professional,46,897,255317.88691684866,0.2929188046422745,621430.2493974844
2925,Professional,20,837,203016.17145472,0.3565780136939508,1078810.9190907634
2926,Saver,59,475,166270.35046851146,0.5014807420036362,849400.7365613467
2927,Saver,120,628,151318.36821031594,0.5864042532769695,753484.6051472815
2928,Saver,36,723,116739.17961088225,0.4973846623759346,984354.0078310664
2929,Frequent Traveler,1,620,467407.2149606426,0.19830426822698818,2368594.279467467
2930,Professional,90,831,197895.2872886579,0.30114029267498965,1112767.478217135
2931,Student,131,896,42028.47264493453,0.08309492877153415,395608.264411912
2932,High Net Worth,44,745,879583.7204489405,0.5372790653544278,8324746.54075809
2933,Professional,60,472,299667.93840752303,0.25635169778460315,1396015.856840527
2934,SME Owner,131,780,608687.8634913295,0.20607354483932516,2443354.6641367762
2935,Frequent Traveler,85,764,413060.06985288236,0.21724795971837485,2606822.793135788
2936,Professional,82,839,239861.04458631235,0.45392664106258324,1353582.4869185523
2937,Frequent Traveler,159,775,403340.4835384428,0.2671702637692883,816994.7220543181
2938,Student,61,684,50453.79949729571,0.017195857871118325,221549.91470896933
2939,Saver,49,549,133249.79080011696,0.36030803217122465,1172895.7186124315
2940,Professional,44,713,344084.7496011687,0.440303088499404,611609.7374515401
2941,Professional,31,793,178101.7707288685,0.29749920751128583,571193.3936917202
2942,Student,72,715,49528.99325678241,0.02511861884453661,231622.78890181362
2943,Professional,89,596,328336.43835566443,0.28836778085049786,1646552.6253586647
2944,Frequent Traveler,177,601,441638.13220288506,0.1555210725852365,4274907.814358182
2945,Frequent Traveler,46,566,411291.1884057175,0.13779965331945698,2529348.1794723324
2946,Professional,139,610,167922.75813865574,0.41609947439711914,498282.91767051886
2947,SME Owner,104,809,317746.3954024145,0.10538847580593041,2912529.941343899
2948,SME Owner,65,664,435006.6905807274,0.10657704761036157,3954289.0902945795
2949,Professional,145,881,215696.83544322645,0.4996355790687075,408502.91578840977
2950,Saver,116,838,101133.61585810946,0.6840395315986769,164424.06321287886
2951,Saver,28,550,163311.52824528445,0.3912604608137686,1123785.0221720196
2952,High Net Worth,82,624,705537.9635241071,0.41057959246614184,5649703.655254622
2953,Frequent Traveler,74,568,272229.55292696046,0.16206188018335124,1671535.391921242
2954,SME Owner,9,511,446099.47517309873,0.17372509171053285,1612179.1947213872
2955,Saver,162,538,127404.30103292665,0.6919534586153598,765163.0728274531
2956,High Net Worth,148,782,1067889.0588111025,0.7952717608727681,8308271.882656182
2957,Frequent Traveler,131,459,355142.0245545248,0.1206579735874247,2701834.206590052
2958,Saver,129,530,144597.82266477213,0.47441302998725265,1077592.3921205488
2959,Professional,60,617,220863.21545210647,0.31650940572452274,1174262.8781416
2960,Saver,97,463,148639.01694152746,0.41307354726397216,479312.04957307194
2961,Professional,50,638,187371.35457962326,0.3863718654155974,1576933.402985762
2962,Professional,136,652,358302.7170542162,0.20062619072201074,562061.2608023603
2963,Professional,146,705,252852.8068954543,0.24967733466040565,2447330.6259600655
2964,Saver,30,623,196518.6542508656,0.46029611921705693,1328431.6994021153
2965,Saver,97,459,177186.8203511898,0.6313920928005986,637948.3233807065
2966,Frequent Traveler,150,816,321917.6866300369,0.13190354534543536,969020.6609633735
2967,Frequent Traveler,81,495,373621.47997500096,0.150012534332543,622971.1289651745
2968,Student,9,682,60760.35288200353,0.09383714116781303,95228.22714839432
2969,Saver,22,799,186687.50243366917,0.5682074567140243,1637595.0384362964
2970,SME Owner,138,888,346325.16513510747,0.3387586470175963,2185989.2390317363
2971,Professional,67,755,248161.72519344193,0.4142027235100712,2319967.3040782055
2972,Professional,9,685,247441.91685321592,0.24414494766716988,1598221.1162949493
2973,Frequent Traveler,47,529,292256.6644506259,0.22060187666410577,1314713.87603071
2974,Frequent Traveler,40,806,425034.7550128621,0.17316071074320155,3979690.732286767
2975,Professional,36,572,332936.7978636581,0.3302247927491545,1362620.6631903057
2976,Professional,147,591,318877.79009103717,0.4788579567562688,1750898.2802205693
2977,Saver,98,735,132429.82707965685,0.6709467771388693,248364.52351457588
2978,Professional,2,453,268280.4878228573,0.3910213220281311,964339.8338648669
2979,Frequent Traveler,173,744,369732.95476026693,0.1710200614638873,3370667.626302646
2980,Saver,83,836,129031.61161002886,0.6618176953860749,1062705.4518640083
2981,SME Owner,161,761,479020.16729565745,0.16848253661807916,1540341.6465603106
2982,Professional,64,726,325443.9808693271,0.4549171773577709,2364037.147560259
2983,Frequent Traveler,154,599,364559.5135742275,0.27966946933253267,1613198.151190446
2984,Saver,119,517,170119.62260970133,0.3739391267387364,1383230.6930648328
2985,SME Owner,111,728,290736.2486856914,0.3250801234177505,476597.12066942506
2986,Saver,162,698,148555.99534497465,0.4703705705905489,1134086.8506284663
2987,Professional,156,837,202783.90488645877,0.3049474646359984,644621.7126821304
2988,SME Owner,92,519,406353.4734045108,0.3710196910616482,3588712.224846285
2989,Frequent Traveler,78,871,274992.5809520593,0.11373570832249971,1484534.3549980118
2990,Saver,6,730,152765.65216818277,0.6759840338709113,1153300.0184203917
2991,Professional,139,892,278402.90314214997,0.21475293579326724,2629986.251009411
2992,Saver,46,835,195273.25015645212,0.56663549050715,619474.8182123393
2993,Student,20,507,48353.24586845566,0.07949235033311937,357867.2028033945
2994,Professional,164,767,281396.8375546613,0.4255250108618704,734468.2724153692
2995,Professional,113,674,226836.5457566686,0.3934347333574739,1227018.1530922386
2996,Saver,16,870,189824.09918704457,0.3337294858686468,564353.1662642503
2997,Professional,173,528,212754.08500896642,0.4384121624514431,1909998.791107598
2998,Professional,48,726,194610.49418766837,0.4013740334642485,787175.4708113044
2999,Professional,113,764,155906.88099718833,0.3344907380988442,841531.3620016313
3000,Saver,4,658,107394.54322629268,0.5162434926817768,836272.6611575686
3001,High Net Worth,176,832,799711.3440114778,0.6379267874705412,4252737.779681891
3002,Frequent Traveler,98,560,559082.6933411815,0.14610074549933896,2399517.5621333565
3003,Professional,109,632,266802.208464451,0.31138869485131704,1284899.874980463
3004,Student,156,575,50548.417218873175,0.01655339994530492,342799.5409767132
3005,Student,158,789,53993.59317382149,0.09132721488813127,497312.38262130466
3006,Saver,29,817,172103.5352517161,0.6437854851297272,1036785.8011833468
3007,Saver,149,521,135063.06119529667,0.3352435446625832,355493.724423334
3008,Professional,42,520,279689.63508592197,0.27040389457850067,1122494.7886367883
3009,High Net Worth,128,642,953059.382440082,0.5600248919470687,8768604.588479653
3010,Professional,50,452,263519.7561432567,0.38515273758535973,853745.3140050259
3011,SME Owner,89,893,510650.98767130973,0.27654545466687475,1812372.0399907308
3012,Professional,126,487,321903.52056815114,0.45041595961479497,2941325.97751622
3013,Professional,3,807,179931.5236682801,0.30567882180650763,442055.5457622016
3014,Professional,23,675,187584.73472259857,0.27847230855830624,827854.4507474095
3015,Student,107,736,59845.895416739644,0.07759012848554181,467064.6280836733
3016,Professional,5,777,305955.60873297404,0.39739187724280206,2653109.9668555353
3017,Frequent Traveler,25,564,374507.4029931432,0.2853935308841379,3601634.078399905
3018,SME Owner,35,822,387196.07369090413,0.18239685073020642,2003530.0497892278
3019,Professional,65,474,181909.18640139163,0.3683149783532042,1182165.3445331762
3020,Frequent Traveler,39,733,364079.61563866335,0.14076003721656621,1486868.874631846
3021,Professional,123,702,207754.9928197863,0.3088064359461644,1834639.7011628705
3022,SME Owner,111,821,428210.1334728933,0.33315496178719683,1382979.0821942673
3023,High Net Worth,18,706,1027113.2829270446,0.554423531927913,6663495.0109590525
3024,Professional,25,785,249871.24467397682,0.4701440494451803,695463.6621546211
3025,Professional,100,571,284982.7315040574,0.3423678537383473,1065224.643837881
3026,Professional,129,894,288528.4905752149,0.35048793492539027,811243.0445973909
3027,Saver,137,836,166731.81603956275,0.3887275060532988,466082.5753431394
3028,Student,169,812,47340.2023522207,0.0461967029223736,309049.6939627617
3029,High Net Worth,95,497,575033.5131921933,0.5067484778526493,1946334.238621416
3030,Student,22,806,54528.769265378556,0.04322421736572193,121424.5019308911
3031,Professional,173,817,235190.4711293752,0.38858334409473577,1056164.1692621903
3032,SME Owner,20,719,423262.47104041185,0.39147446488303905,2184379.023518371
3033,Frequent Traveler,121,591,306169.962049174,0.2133931224173968,604426.6886274822
3034,Professional,140,619,350479.7486863765,0.2278980622993061,2267185.908941347
3035,Professional,124,690,199936.071640303,0.29032211416828335,906771.1473548583
3036,Professional,64,568,239535.8382934903,0.31027217241740795,1325851.8766188817
3037,SME Owner,160,626,385397.7888397709,0.18193993815173626,3155335.167275481
3038,Saver,62,617,188519.57431017375,0.5536658974857178,1600678.0307929507
3039,Professional,133,784,196183.18551370833,0.3120922243383509,1303915.9431062338
3040,SME Owner,120,728,544042.4689256413,0.3526594388688634,3188215.130082091
3041,Professional,44,899,331200.89186715265,0.24088268733570553,2101014.3092045444
3042,Saver,157,797,147833.32968668762,0.4757658481804167,1172682.9504837533
3043,Professional,33,702,198062.5444080087,0.3729010202263484,1563314.489872178
3044,SME Owner,87,876,478970.6125701007,0.1923264934224303,4106256.0952128237
3045,Frequent Traveler,100,640,374602.212422461,0.1703843732937063,2331736.5250887563
3046,Frequent Traveler,13,680,385342.0133244566,0.16230165577304786,3045788.0217239237
3047,SME Owner,50,796,349852.30580807116,0.24147267355652757,2418057.142527122
3048,Professional,130,599,194420.74652118632,0.4237565633584235,626765.4047817488
3049,Professional,156,783,218400.16068772555,0.3211072521392646,1326826.9474104568
3050,Professional,18,888,301843.2789691116,0.36448103815641364,483598.1880759279
3051,Professional,66,466,155863.11183538852,0.20858821035323868,650789.880945019
3052,SME Owner,174,760,355134.83168484934,0.33996676675699733,2343848.572438339
3053,Professional,145,762,181680.6791604322,0.38746504774179913,487595.49611821485
3054,Professional,161,889,246124.58567674895,0.4319037648161833,744487.7318588432
3055,High Net Worth,99,872,1019473.2121552185,0.4760357130789612,2567220.8934656833
3056,Saver,33,835,205092.06786427827,0.4056663489935357,1298473.118447264
3057,Student,96,765,48069.94564070312,0.026935826116673826,461414.48825450387
3058,Professional,84,607,236135.90687632377,0.47494516624388294,1767465.4974624892
3059,Professional,158,734,262347.06504190696,0.25692389916330605,1110484.985473935
3060,Saver,22,552,117355.69623146606,0.5629285705845004,367934.72758538503
3061,Professional,125,828,286474.60890049126,0.46437754993784053,1920219.809655757
3062,Professional,174,789,246640.41267829222,0.23179088522042693,2321132.283080669
3063,Student,44,545,62341.64057666743,0.0773460331202776,571494.7804250479
3064,Student,75,834,54950.14733711622,0.0322149280486964,135988.74259468072
3065,Student,114,854,37730.043389636194,0.06867007927035373,210588.83413208355
3066,Professional,162,785,211309.93905890308,0.34776401404481105,1671247.4644908693
3067,Professional,28,718,240095.98742067988,0.4265021404973026,1542195.373359715
3068,Saver,163,459,162735.0151307942,0.3423541063444049,1158958.1969100968
3069,Professional,9,846,252056.65596652526,0.27192793557513034,968288.4077199143
3070,High Net Worth,107,801,491657.9743786837,0.7094194727944321,3659312.590668062
3071,Frequent Traveler,22,671,392685.27335546474,0.21226738508747942,2417243.8459825567
3072,Student,85,647,54153.989038042804,0.04977674030675023,264608.25565168186
3073,Professional,25,570,269239.34322011407,0.37514508800846724,787377.8955298061
3074,Professional,81,640,222192.74766193185,0.2091008687183255,680079.3548044033
3075,Student,79,787,45796.45428428814,0.0799762567709658,167500.51469955046
3076,Saver,169,664,133562.33768525993,0.6796986226287033,1148323.4602414155
3077,Saver,7,677,164436.4432458431,0.4308779991743769,809970.1055430985
3078,Professional,59,861,281299.55104513175,0.32563467594600226,776730.8991844951
3079,Professional,33,626,250521.70647510214,0.451024042234983,1183109.841164286
3080,Saver,100,583,185087.7942145991,0.5449355381652455,1138695.4226901652
3081,Frequent Traveler,104,593,196692.8473907288,0.1023309495817275,1073056.1956115775
3082,Saver,60,858,129781.08403112294,0.6957594088009982,555484.1341859039
3083,Professional,81,461,201313.48468748078,0.30035769915461075,600391.2132310992
3084,Student,122,701,39156.415646950074,0.03628628386561436,175851.65227478146
3085,Frequent Traveler,58,619,365837.4479988946,0.21921567312155854,3068061.762963879
3086,High Net Worth,44,861,1001132.2077581403,0.5728313771188472,4735102.4781713085
3087,SME Owner,121,734,493569.9097862946,0.15284421049238997,1735037.8974790997
3088,Professional,48,759,325531.79800569644,0.2900159103229845,1502150.6134435511
3089,Student,125,796,49176.89001145727,0.09875243598407334,289244.4456610159
3090,Professional,165,535,240237.6802777338,0.2049964394417879,775551.3114723943
3091,SME Owner,153,725,411259.15901470225,0.2883625402786262,3762604.7483130475
3092,Saver,153,700,158374.6841563598,0.6295152309929901,1409056.353584244
3093,Professional,57,738,249338.89969695648,0.41895764730706053,1352614.6811399043
3094,Saver,13,648,181005.19378465414,0.629566130661763,781535.7658218364
3095,Professional,77,677,207742.07794388154,0.20156542783567286,347318.78376038966
3096,High Net Worth,12,842,786538.2069116067,0.5248399970095429,4955580.136848804
3097,Saver,108,565,114367.0123677089,0.6586855105315561,964932.1769158732
3098,Professional,116,844,166018.932417129,0.2467304992594711,1325184.8476392648
3099,Professional,28,794,248629.38399526698,0.28077272540193593,2255398.5201279037
3100,SME Owner,116,738,401886.29593928286,0.18759796256692587,3583999.8743928336
3101,Professional,42,491,236476.52052561374,0.4838085685449758,630713.5877810916
3102,Frequent Traveler,80,816,368211.6569495801,0.1739173359886822,3440630.5977090965
3103,Saver,38,789,128967.29189080615,0.575075477817862,238720.2833032213
3104,SME Owner,81,675,412287.37067425787,0.10470483090371668,1406155.2224256329
3105,Professional,109,764,312670.1512502636,0.38878786782267916,1993222.4665714868
3106,SME Owner,114,636,575370.5092451337,0.11754772988014076,5599688.136767812
3107,Frequent Traveler,108,474,353399.9719090209,0.24004501851080826,2942984.350208734
3108,Professional,133,819,273186.3305046123,0.3561449993462382,1962338.2709247705
3109,Student,84,557,42950.06130082402,0.06936956775127624,381514.1464923581
3110,Student,176,860,55989.21691776321,0.06699056632278119,525542.6397110383
3111,Student,163,672,62341.188137668665,0.013125646193375888,604595.7984198154
3112,Professional,48,592,314705.47137413203,0.38343713008938207,1982244.4144084034
3113,Frequent Traveler,14,526,367162.27101477445,0.2856290395728752,560513.5245547558
3114,Professional,54,490,306924.8498431946,0.20965690550538124,2110077.2766842875
3115,Professional,154,785,148424.9768025605,0.2732553324987024,990102.9589762111
3116,Saver,118,671,144504.83677393672,0.4302730135095164,554952.8399422546
3117,Frequent Traveler,109,659,317149.02549348725,0.27936495666749084,936409.8557697486
3118,Professional,171,854,261598.8167707473,0.40498728869965617,1875422.1967032326
3119,Professional,42,801,303126.8792025175,0.4741029154232944,2493426.127580519
3120,Professional,95,568,340050.6036201437,0.30691195788290593,2020972.2357055761
3121,Professional,146,506,288255.6618774997,0.34577501500521823,458938.16759113054
3122,Professional,103,706,190149.84454529098,0.47074049723166445,285807.125262696
3123,Professional,50,782,258968.2341009755,0.45402568678991484,2550276.957664534
3124,SME Owner,125,649,343687.35404111515,0.16958954807937562,2590199.3754002205
3125,Frequent Traveler,86,493,369741.19349080126,0.28487494419087134,2529519.327600124
3126,Student,149,690,62549.721969120015,0.05067193416275785,255261.7250017911
3127,High Net Worth,162,699,1077321.7953096793,0.5333097107965312,5907168.2633799575
3128,Professional,40,783,206882.76275559788,0.2659807612063147,803390.0394747782
3129,Saver,119,529,175153.28895099342,0.6781706870367017,1621946.0049017977
3130,Saver,111,499,166384.86227154688,0.41993620619042327,1545635.8343568007
3131,Saver,30,724,109771.66166519704,0.6756961533082556,229856.4641120874
3132,Saver,117,523,146056.61211437228,0.6290688378614984,1408571.3767344663
3133,Saver,25,640,174509.8614847729,0.6280251572530029,1038933.1849607858
3134,SME Owner,29,672,412811.0503546791,0.10926315524022971,2579550.260923005
3135,Professional,67,579,229959.63641456168,0.2993916492772607,2011602.0586461392
3136,Student,47,595,52953.608396527394,0.020675847323399117,190512.6022697699
3137,Frequent Traveler,105,591,360858.1609677251,0.29050094408565963,2922778.830675581
3138,Frequent Traveler,145,899,305291.2955893879,0.11438529864279556,1801493.5949803076
3139,SME Owner,177,601,315382.5925944764,0.12708304919578386,996406.3319909512
3140,Professional,109,767,297750.6416864022,0.4766867660505107,889545.4692345094
3141,Professional,50,515,238305.56008345983,0.46477250421095184,2323704.597764311
3142,Saver,90,473,110132.03770465324,0.4041236588999659,175127.1532369737
3143,Student,133,633,30791.70236745106,0.06169574720233742,207971.94032052858
3144,SME Owner,13,706,410287.45635164983,0.12655201471151656,1853360.7333396892
3145,Professional,39,495,210817.693018121,0.4939166683899192,1824823.5106661578
3146,Professional,173,566,250006.79393104982,0.47534847276384595,983043.0484810952
3147,Saver,17,524,169471.5135318375,0.5352264085582237,443249.0869213818
3148,High Net Worth,99,464,945368.9274620856,0.5225571795891832,9220610.659419809
3149,Frequent Traveler,80,826,388585.92452102964,0.18639963806043192,807341.1964560794
3150,SME Owner,59,841,361655.8167242656,0.19737019813615608,2083314.3855733776
3151,Student,96,862,55804.931713203565,0.08569846057291916,426537.09457867214
3152,Professional,122,735,229849.03835066385,0.46173234687424,2133968.9689885145
3153,Frequent Traveler,136,683,338855.3023655213,0.1707220540249037,1513355.1622214
3154,SME Owner,30,794,408549.75722908636,0.3444185155535956,3504530.679444646
3155,SME Owner,131,772,499545.94650976895,0.21019018070178905,1475105.205733088
3156,Student,145,706,55190.23623610302,0.07029573950661593,537377.738995144
3157,Saver,123,601,150494.4154356276,0.4043024184989423,730540.3285042607
3158,Professional,51,729,331218.56754007394,0.47837177692475863,1851293.4674143868
3159,Saver,152,553,130927.58677156853,0.34801955679792607,406561.8795516734
3160,Professional,80,580,287652.6757358939,0.42156990276326245,2691573.0183400027
3161,SME Owner,74,898,499349.6386956242,0.38745182380476506,3845596.4306104374
3162,Professional,123,506,336662.65809120913,0.30220286663364304,2280396.1517948597
3163,Professional,111,776,237094.8619244712,0.41658124263240814,2056669.4811575995
3164,SME Owner,112,727,366852.64747167315,0.37336145177819435,899336.7400384953
3165,Professional,177,568,208331.87678042336,0.41196799489014463,1503940.2268683035
3166,SME Owner,20,823,444003.656892542,0.1949874304477512,812074.3629252492
3167,Saver,29,716,200158.68269687254,0.4708287558384064,1978535.209995301
3168,Professional,10,531,190870.50182236696,0.488398164895705,1594920.3195538311
3169,Frequent Traveler,9,844,364923.5579015148,0.18659603019550206,3188741.666572386
3170,SME Owner,108,674,542486.0082532624,0.19908191420398808,1389237.4500194334
3171,High Net Worth,63,556,1135033.7950837319,0.7331166898639547,9672752.821381712
3172,Professional,33,554,181719.17956873914,0.25750579265036805,1340422.6448530005
3173,Professional,152,515,239516.2096284619,0.41207212771757595,595455.9797925466
3174,Professional,80,887,272412.9917951461,0.42875249594193765,930296.0092756833
3175,Professional,32,664,230017.9704182085,0.3232237759714204,2249985.0577602834
3176,Professional,4,458,308918.0200728686,0.40252362317183593,2825809.158264865
3177,High Net Worth,78,469,747882.0035610895,0.6677440166184518,6408554.892979849
3178,Saver,126,559,168295.80168251556,0.6277966942334244,505428.5707094974
3179,Saver,119,688,150879.10352410196,0.5355131027235193,250552.42066248486
3180,High Net Worth,22,714,959230.3410501197,0.7936011582343819,7334206.625451827
3181,Professional,151,638,233595.63056155742,0.24578390454319024,1500995.5894627112
3182,Professional,26,848,302594.00002136885,0.4570020456104752,804211.0828119477
3183,Professional,49,510,253249.52691465404,0.27009763101837136,1624740.296283354
3184,Professional,172,701,231510.71170909598,0.2526509933884208,1772172.9329001252
3185,SME Owner,150,867,485451.32551098627,0.38937699210532906,2552568.4353444735
3186,SME Owner,108,577,409387.52170990244,0.14320418817751915,1804326.3230958981
3187,Professional,170,802,290108.5642115921,0.31953023715692047,828551.6196789505
3188,Professional,52,685,304331.56319939665,0.22913652949281182,1869780.2144907832
